date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:42:48	20455/20455	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2006%20Mar%202023%2019:08:23%20GMT	https://html.themerange.net/merit/merit/assets/js/popper.min.js	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/js/popper.min.js	(from https://html.themerange.net/merit/merit/index-1.html)
23:42:49	50689/50689	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2006%20Mar%202023%2019:08:10%20GMT	https://html.themerange.net/merit/merit/assets/js/bootstrap.min.js	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/js/bootstrap.min.js	(from https://html.themerange.net/merit/merit/index-1.html)
23:42:49	40547/40547	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2006%20Mar%202023%2019:08:15%20GMT	https://html.themerange.net/merit/merit/assets/js/jquery.mCustomScrollbar.concat.min.js	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/js/jquery.mCustomScrollbar.concat.min.js	(from https://html.themerange.net/merit/merit/index-1.html)
23:42:49	4228/4228	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2006%20Mar%202023%2019:08:10%20GMT	https://html.themerange.net/merit/merit/assets/js/appear.js	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/js/appear.js	(from https://html.themerange.net/merit/merit/index-1.html)
23:42:49	17273/17273	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2006%20Mar%202023%2019:08:22%20GMT	https://html.themerange.net/merit/merit/assets/js/parallax.min.js	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/js/parallax.min.js	(from https://html.themerange.net/merit/merit/index-1.html)
23:42:50	5693/5693	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2006%20Mar%202023%2019:08:25%20GMT	https://html.themerange.net/merit/merit/assets/js/tilt.jquery.min.js	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/js/tilt.jquery.min.js	(from https://html.themerange.net/merit/merit/index-1.html)
23:42:50	2771/2771	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2006%20Mar%202023%2019:08:16%20GMT	https://html.themerange.net/merit/merit/assets/js/jquery.paroller.min.js	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/js/jquery.paroller.min.js	(from https://html.themerange.net/merit/merit/index-1.html)
23:42:50	85303/85303	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2006%20Mar%202023%2019:08:20%20GMT	https://html.themerange.net/merit/merit/assets/js/owl.js	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/js/owl.js	(from https://html.themerange.net/merit/merit/index-1.html)
23:42:50	6299/6299	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2006%20Mar%202023%2019:08:28%20GMT	https://html.themerange.net/merit/merit/assets/js/wow.js	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/js/wow.js	(from https://html.themerange.net/merit/merit/index-1.html)
23:42:51	5141/5141	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2006%20Mar%202023%2019:08:20%20GMT	https://html.themerange.net/merit/merit/assets/js/pagenav.js	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/js/pagenav.js	(from https://html.themerange.net/merit/merit/index-1.html)
23:42:51	10263/10263	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2006%20Mar%202023%2019:08:19%20GMT	https://html.themerange.net/merit/merit/assets/js/odometer.js	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/js/odometer.js	(from https://html.themerange.net/merit/merit/index-1.html)
23:42:51	8929/8929	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2006%20Mar%202023%2019:08:21%20GMT	https://html.themerange.net/merit/merit/assets/js/parallax-scroll.js	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/js/parallax-scroll.js	(from https://html.themerange.net/merit/merit/index-1.html)
23:42:52	20216/20216	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2006%20Mar%202023%2019:08:17%20GMT	https://html.themerange.net/merit/merit/assets/js/magnific-popup.min.js	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/js/magnific-popup.min.js	(from https://html.themerange.net/merit/merit/index-1.html)
23:42:52	1086/1086	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2006%20Mar%202023%2019:08:18%20GMT	https://html.themerange.net/merit/merit/assets/js/nav-tool.js	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/js/nav-tool.js	(from https://html.themerange.net/merit/merit/index-1.html)
23:42:53	22346/22346	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2006%20Mar%202023%2019:08:24%20GMT	https://html.themerange.net/merit/merit/assets/js/script.js	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/js/script.js	(from https://html.themerange.net/merit/merit/index-1.html)
23:42:53	520717/520717	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2006%20Mar%202023%2019:08:13%20GMT	https://html.themerange.net/merit/merit/assets/js/jquery-ui.js	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/js/jquery-ui.js	(from https://html.themerange.net/merit/merit/index-1.html)
23:42:53	1767/1767	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2006%20Mar%202023%2019:08:11%20GMT	https://html.themerange.net/merit/merit/assets/js/color-settings.js	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/js/color-settings.js	(from https://html.themerange.net/merit/merit/index-1.html)
23:42:54	23632/23632	---M-Z	200	added ('OK')	text/css	date:Mon,%2006%20Mar%202023%2019:07:34%20GMT	https://html.themerange.net/merit/merit/assets/css/global.css	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/css/global.css	(from https://html.themerange.net/merit/merit/assets/css/style.css)
23:42:55	29193/29193	---M-Z	200	added ('OK')	text/css	date:Mon,%2006%20Mar%202023%2019:07:43%20GMT	https://html.themerange.net/merit/merit/assets/css/rtl.css	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/css/rtl.css	(from https://html.themerange.net/merit/merit/assets/css/style.css)
23:42:55	42740/42740	---M-Z	200	added ('OK')	text/css	date:Mon,%2006%20Mar%202023%2019:07:34%20GMT	https://html.themerange.net/merit/merit/assets/css/header.css	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/css/header.css	(from https://html.themerange.net/merit/merit/assets/css/style.css)
23:42:55	4909/4909	---M-Z	200	added ('OK')	text/css	date:Mon,%2006%20Mar%202023%2019:07:32%20GMT	https://html.themerange.net/merit/merit/assets/css/footer.css	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/css/footer.css	(from https://html.themerange.net/merit/merit/assets/css/style.css)
23:42:56	139826/139826	---M-Z	200	added ('OK')	text/css	date:Mon,%2006%20Mar%202023%2019:07:32%20GMT	https://html.themerange.net/merit/merit/assets/css/font-awesome.css	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/css/font-awesome.css	(from https://html.themerange.net/merit/merit/assets/css/style.css)
23:42:56	3739/3739	---M-Z	200	added ('OK')	text/css	date:Mon,%2006%20Mar%202023%2019:07:31%20GMT	https://html.themerange.net/merit/merit/assets/css/flaticon.css	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/css/flaticon.css	(from https://html.themerange.net/merit/merit/assets/css/style.css)
23:42:56	75690/75690	---M-Z	200	added ('OK')	text/css	date:Mon,%2006%20Mar%202023%2019:07:29%20GMT	https://html.themerange.net/merit/merit/assets/css/animate.css	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/css/animate.css	(from https://html.themerange.net/merit/merit/assets/css/style.css)
23:42:57	26409/26409	---M-Z	200	added ('OK')	text/css	date:Mon,%2006%20Mar%202023%2019:07:39%20GMT	https://html.themerange.net/merit/merit/assets/css/owl.css	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/css/owl.css	(from https://html.themerange.net/merit/merit/assets/css/style.css)
23:42:57	19999/19999	---M-Z	200	added ('OK')	text/css	date:Mon,%2006%20Mar%202023%2019:07:44%20GMT	https://html.themerange.net/merit/merit/assets/css/swiper.css	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/css/swiper.css	(from https://html.themerange.net/merit/merit/assets/css/style.css)
23:42:57	4609/4609	---M-Z	200	added ('OK')	text/css	date:Mon,%2006%20Mar%202023%2019:07:41%20GMT	https://html.themerange.net/merit/merit/assets/css/preloader.css	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/css/preloader.css	(from https://html.themerange.net/merit/merit/assets/css/style.css)
23:42:58	37088/37088	---M-Z	200	added ('OK')	text/css	date:Mon,%2006%20Mar%202023%2019:07:36%20GMT	https://html.themerange.net/merit/merit/assets/css/jquery-ui.css	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/css/jquery-ui.css	(from https://html.themerange.net/merit/merit/assets/css/style.css)
23:42:58	11972/11972	---M-Z	200	added ('OK')	text/css	date:Mon,%2006%20Mar%202023%2019:07:30%20GMT	https://html.themerange.net/merit/merit/assets/css/custom-animate.css	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/css/custom-animate.css	(from https://html.themerange.net/merit/merit/assets/css/style.css)
23:42:58	6951/6951	---M-Z	200	added ('OK')	text/css	date:Mon,%2006%20Mar%202023%2019:07:37%20GMT	https://html.themerange.net/merit/merit/assets/css/magnific-popup.css	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/css/magnific-popup.css	(from https://html.themerange.net/merit/merit/assets/css/style.css)
23:42:59	3545/3545	---M-Z	200	added ('OK')	text/css	date:Mon,%2006%20Mar%202023%2019:07:39%20GMT	https://html.themerange.net/merit/merit/assets/css/odometer-theme-default.css	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/css/odometer-theme-default.css	(from https://html.themerange.net/merit/merit/assets/css/style.css)
23:42:59	772/772	---M-Z	200	added ('OK')	text/css	date:Mon,%2006%20Mar%202023%2019:07:37%20GMT	https://html.themerange.net/merit/merit/assets/css/jquery.bootstrap-touchspin.css	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/css/jquery.bootstrap-touchspin.css	(from https://html.themerange.net/merit/merit/assets/css/style.css)
23:42:59	17506/17506	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:15:06%20GMT	https://html.themerange.net/merit/merit/assets/images/icons/tag.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/icons/tag.png	(from https://html.themerange.net/merit/merit/assets/css/style.css)
23:43:00	19776/19776	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:14:51%20GMT	https://html.themerange.net/merit/merit/assets/images/icons/play.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/icons/play.png	(from https://html.themerange.net/merit/merit/assets/css/style.css)
23:43:00	1276/1276	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:12:48%20GMT	https://html.themerange.net/merit/merit/assets/images/background/pattern-28.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/background/pattern-28.png	(from https://html.themerange.net/merit/merit/assets/css/style.css)
23:43:00	1481/1481	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:14:35%20GMT	https://html.themerange.net/merit/merit/assets/images/icons/dott.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/icons/dott.png	(from https://html.themerange.net/merit/merit/assets/css/style.css)
23:43:01	578/578	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2006%20Mar%202023%2019:08:03%20GMT	https://html.themerange.net/merit/merit/assets/images/cd-arrows.svg	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/cd-arrows.svg	(from https://html.themerange.net/merit/merit/assets/css/style.css)
23:43:01	663819/663819	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:13:17%20GMT	https://html.themerange.net/merit/merit/assets/images/background/pattern-8.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/background/pattern-8.png	(from https://html.themerange.net/merit/merit/index-1.html)
23:43:01	15057/15057	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:15:11%20GMT	https://html.themerange.net/merit/merit/assets/images/icons/tick.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/icons/tick.png	(from https://html.themerange.net/merit/merit/assets/css/color-switcher-design.css)
23:43:02	107906/107906	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:12:17%20GMT	https://html.themerange.net/merit/merit/assets/images/background/pattern-12.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/background/pattern-12.png	(from https://html.themerange.net/merit/merit/assets/css/style.css)
23:43:02	93900/93900	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:03:49%20GMT	https://html.themerange.net/merit/merit/index-2-1.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/index-2-1.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:02	55487/55487	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:03:51%20GMT	https://html.themerange.net/merit/merit/index-3-1.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/index-3-1.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:02	49354/49354	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:03:53%20GMT	https://html.themerange.net/merit/merit/index-4-1.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/index-4-1.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:03	48365/48365	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:03:55%20GMT	https://html.themerange.net/merit/merit/index-5-1.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/index-5-1.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:03	40553/40553	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:03:56%20GMT	https://html.themerange.net/merit/merit/index-6-1.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/index-6-1.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:03	60887/60887	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:03:58%20GMT	https://html.themerange.net/merit/merit/index-7-1.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/index-7-1.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:04	30664/30664	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:03:45%20GMT	https://html.themerange.net/merit/merit/faq.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/faq.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:04	29007/29007	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:04:03%20GMT	https://html.themerange.net/merit/merit/price.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/price.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:04	38177/38177	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:04:02%20GMT	https://html.themerange.net/merit/merit/price-2.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/price-2.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:05	40351/40351	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:04:04%20GMT	https://html.themerange.net/merit/merit/process.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/process.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:05	34089/34089	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:03:46%20GMT	https://html.themerange.net/merit/merit/gallery.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/gallery.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:05	56894/56894	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:04:14%20GMT	https://html.themerange.net/merit/merit/timetable.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/timetable.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:06	32259/32259	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:04:12%20GMT	https://html.themerange.net/merit/merit/testimonial.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/testimonial.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:06	7752/7752	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:03:37%20GMT	https://html.themerange.net/merit/merit/coming-soon.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/coming-soon.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:06	33321/33321	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:04:12%20GMT	https://html.themerange.net/merit/merit/terms.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/terms.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:07	33309/33309	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:04:04%20GMT	https://html.themerange.net/merit/merit/privacy.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/privacy.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:08	37266/37266	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:03:43%20GMT	https://html.themerange.net/merit/merit/doctor-detail-2.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/doctor-detail-2.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:08	41067/41067	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:04:07%20GMT	https://html.themerange.net/merit/merit/services.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/services.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:08	36052/36052	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:03:38%20GMT	https://html.themerange.net/merit/merit/community.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/community.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:09	36075/36075	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:03:42%20GMT	https://html.themerange.net/merit/merit/diagnosis.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/diagnosis.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:09	36060/36060	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:04:10%20GMT	https://html.themerange.net/merit/merit/surgical.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/surgical.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:09	36081/36081	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:04:11%20GMT	https://html.themerange.net/merit/merit/specialised.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/specialised.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:09	36065/36065	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:04:06%20GMT	https://html.themerange.net/merit/merit/rehabitation.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/rehabitation.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:10	39682/39682	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:03:42%20GMT	https://html.themerange.net/merit/merit/department.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/department.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:10	40558/40558	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:04:07%20GMT	https://html.themerange.net/merit/merit/shop-detail.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/shop-detail.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:10	43390/43390	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:04:09%20GMT	https://html.themerange.net/merit/merit/shop.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/shop.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:11	33135/33135	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:04:09%20GMT	https://html.themerange.net/merit/merit/shopping-cart.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/shopping-cart.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:12	29050/29050	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:03:36%20GMT	https://html.themerange.net/merit/merit/checkout.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/checkout.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:12	28228/28228	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:04:05%20GMT	https://html.themerange.net/merit/merit/register.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/register.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:12	34916/34916	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:03:35%20GMT	https://html.themerange.net/merit/merit/blog-left-sidebar.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/blog-left-sidebar.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:13	34649/34649	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:03:36%20GMT	https://html.themerange.net/merit/merit/blog.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/blog.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:14	29938/29938	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:03:38%20GMT	https://html.themerange.net/merit/merit/contact-2.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/contact-2.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:14	34874/34874	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:03:33%20GMT	https://html.themerange.net/merit/merit/blog-classic.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/blog-classic.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:14	26163/26163	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:04:01%20GMT	https://html.themerange.net/merit/merit/not-found.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/not-found.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:14	29024/29024	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:03:39%20GMT	https://html.themerange.net/merit/merit/contact-3.html	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/contact-3.html	(from https://html.themerange.net/merit/merit/index.html)
23:43:16	17677/17677	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:12:25%20GMT	https://html.themerange.net/merit/merit/assets/images/background/pattern-16.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/background/pattern-16.png	(from https://html.themerange.net/merit/merit/contact.html)
23:43:16	5309/5309	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:13:22%20GMT	https://html.themerange.net/merit/merit/assets/images/clients/1.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/clients/1.png	(from https://html.themerange.net/merit/merit/contact.html)
23:43:17	4502/4502	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:13:32%20GMT	https://html.themerange.net/merit/merit/assets/images/clients/2.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/clients/2.png	(from https://html.themerange.net/merit/merit/contact.html)
23:43:17	61550/61550	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:12:26%20GMT	https://html.themerange.net/merit/merit/assets/images/background/pattern-17.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/background/pattern-17.png	(from https://html.themerange.net/merit/merit/contact.html)
23:43:17	5287/5287	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:13:33%20GMT	https://html.themerange.net/merit/merit/assets/images/clients/3.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/clients/3.png	(from https://html.themerange.net/merit/merit/contact.html)
23:43:18	80131/80131	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202023%2019:12:59%20GMT	https://html.themerange.net/merit/merit/assets/images/background/pattern-32.png	C:/Users/panka/OneDrive/Documents/Dr.%20Rahul%20sharma/html.themerange.net/merit/merit/assets/images/background/pattern-32.png	(from https://html.themerange.net/merit/merit/contact.html)
